CountryCode,Year,Week,Sex,0-14,15-64,65-74,75-84,85+,Total,0-14,15-64,65-74,75-84,85+,Total,Split,SplitSex,Forecast
GBRTENW,2020,40,m,39,913,1024,1595,1510,5081,0.000368175066217898,0.00251052013448576,0.0185740167739337,0.049732669357396,0.141432504489383,0.00895367868149907,0,0,0
GBRTENW,2020,40,f,24,623,681,1327,2209,4864,0.00023846135455371,0.0017147969108431,0.0114532369575559,0.0345660959776131,0.122763867940771,0.00838914521048193,0,0,0
GBRTENW,2020,40,b,63,1536,1705,2922,3719,9945,0.00030497677451406,0.0021128562717075,0.0148791406083484,0.0414693414147714,0.129715825320181,0.00866838067410568,0,0,0
GBRTENW,2020,41,m,40,925,951,1600,1589,5105,0.000377615452531177,0.00254351711325227,0.0172498925312607,0.0498885711422154,0.148831953399755,0.00899597120036464,0,0,0
GBRTENW,2020,41,f,22,598,713,1234,2282,4849,0.000218589575007567,0.00164598483576914,0.0119914213667215,0.0321436039460245,0.126820799746871,0.00836327408010421,0,0,0
GBRTENW,2020,41,b,62,1523,1664,2834,3871,9954,0.000300135873331297,0.00209497402461622,0.0145213430922532,0.0402204358553943,0.135017467011137,0.00867622536249854,0,0,0
GBRTENW,2020,42,m,31,980,974,1609,1674,5268,0.000292651975711662,0.00269475326593214,0.017667082361144,0.0501691943548904,0.156793385771674,0.00928320789099332,0,0,0
GBRTENW,2020,42,f,23,647,748,1413,2435,5266,0.000228525464780638,0.0017808565029141,0.0125800605642464,0.0368062498992971,0.135323684217192,0.00908249150460482,0,0,0
GBRTENW,2020,42,b,54,1627,1722,3022,4109,10534,0.000261408663869195,0.00223803200134642,0.0150274956759976,0.0428885522776999,0.143318721764082,0.00918177194781591,0,0,0
GBRTENW,2020,43,m,30,1016,1046,1656,1662,5410,0.000283211589398383,0.00279374420223169,0.0189730679155612,0.051634671132193,0.155669418848579,0.00953343862761463,0,0,0
GBRTENW,2020,43,f,18,641,790,1466,2414,5329,0.000178846015915282,0.00176434160489635,0.0132864276012763,0.0381868098742884,0.134156621642834,0.00919115025219124,0,0,0
GBRTENW,2020,43,b,48,1657,1836,3122,4076,10739,0.000232363256772617,0.0022792987254032,0.0160223473061159,0.0443077631406285,0.142167707449598,0.0093604565167643,0,0,0
GBRTENW,2020,44,m,25,1043,1095,1660,1740,5563,0.000236009657831986,0.00286798740445635,0.0198618636400952,0.0517593925600485,0.162975203848693,0.00980305343538266,0,0,0
GBRTENW,2020,44,f,19,635,750,1502,2418,5324,0.000188781905688353,0.0017478267068786,0.0126136970898192,0.0391245487252259,0.134378919276045,0.00918252654206534,0,0,0
GBRTENW,2020,44,b,44,1678,1845,3162,4158,10887,0.000212999652041566,0.00230818543224295,0.0161008882242832,0.0448754474857999,0.145027803624983,0.00948945805922459,0,0,0
GBRTENW,2020,45,m,33,1049,1156,1915,1868,6021,0.000311532748338221,0.00288448589383961,0.0209683236236986,0.0597103835858391,0.174964184361701,0.0106101356704007,0,0,0
GBRTENW,2020,45,f,22,661,815,1587,2706,5791,0.000218589575007567,0.00181939126495552,0.0137068841709369,0.0413386543454951,0.150384348867237,0.00998798106782501,0,0,0
GBRTENW,2020,45,b,55,1710,1971,3502,4574,11812,0.000266249565051957,0.00235220327123686,0.0172004610786245,0.0497007644197568,0.159537559831811,0.0102957176996014,0,0,0
GBRTENW,2020,46,m,31,1099,1235,2051,1923,6339,0.000292651975711662,0.00302197330536676,0.0224012799959064,0.0639509121329274,0.180115699425883,0.0111705115453695,0,0,0
GBRTENW,2020,46,f,32,710,781,1601,2791,5915,0.000317948472738279,0.00195426293210048,0.0131350632361984,0.0417033305653041,0.15510817357297,0.0102018490789475,0,0,0
GBRTENW,2020,46,b,63,1809,2016,3652,4714,12254,0.00030497677451406,0.00248838346062426,0.0175931656694606,0.0518295807141496,0.164420650862955,0.010680979062895,0,0,0
GBRTENW,2020,47,m,48,1136,1236,2096,2009,6525,0.000453138543037412,0.00312371398989685,0.0224194186841622,0.0653540281963022,0.18817079570806,0.0114982785665777,0,0,0
GBRTENW,2020,47,f,27,688,787,1689,2819,6010,0.000268269023872923,0.00189370830603539,0.013235972812917,0.043995581089818,0.156664257005447,0.0103656995713397,0,0,0
GBRTENW,2020,47,b,75,1824,2023,3785,4828,12535,0.000363067588707215,0.00250901682265265,0.0176542530502574,0.0537171311618446,0.168396882131173,0.0109259076671609,0,0,0
GBRTENW,2020,48,m,35,1177,1230,1966,2042,6450,0.00033041352096478,0.00323645366734911,0.0223105865546274,0.0613005817909972,0.19126170474657,0.0113661144451228,0,0,0
GBRTENW,2020,48,f,26,726,769,1595,2890,6006,0.000258333134099852,0.00199830266014781,0.0129332440827613,0.0415470407568145,0.160610039994942,0.010358800603239,0,0,0
GBRTENW,2020,48,b,61,1903,1999,3561,4932,12456,0.000295294972148535,0.00261768586266886,0.0174448106018114,0.0505380988288847,0.17202432118288,0.0108570487357125,0,0,0
GBRTENW,2020,49,m,39,1157,1180,1929,2008,6313,0.000368175066217898,0.00318145870273825,0.0214036521418377,0.0601469085833335,0.188077131797802,0.0111246946499318,0,0,0
GBRTENW,2020,49,f,26,711,848,1574,2831,5990,0.000258333134099852,0.00195701541510344,0.014261886842889,0.041000026427101,0.15733114990508,0.0103312047308361,0,0,0
GBRTENW,2020,49,b,65,1868,2028,3503,4839,12303,0.000314658576879586,0.00256954135126927,0.0176978868936836,0.0497149565283861,0.168780553569334,0.0107236890330339,0,0,0
GBRTENW,2020,50,m,33,1160,1206,1981,1939,6319,0.000311532748338221,0.00318970794742988,0.0218752580364884,0.0617682871454555,0.181614321990009,0.0111352677796482,0,0,0
GBRTENW,2020,50,f,32,675,789,1627,2850,5973,0.000317948472738279,0.00185792602699693,0.0132696093384898,0.0423805864020923,0.158387063662832,0.010301884116408,0,0,0
GBRTENW,2020,50,b,65,1835,1995,3608,4789,12292,0.000314658576879586,0.00252414795480681,0.0174099035270704,0.0512051279344611,0.167036592486783,0.0107141010805537,0,0,0
GBRTENW,2020,51,m,33,1129,1229,2015,2264,6670,0.000311532748338221,0.00310446575228305,0.0222924478663716,0.0628284192822276,0.212055092823817,0.0117537958680572,0,0,0
GBRTENW,2020,51,f,27,713,822,1723,3056,6341,0.000268269023872923,0.00196252038110935,0.0138246120104419,0.0448812233379256,0.169835391773199,0.0109365891816747,0,0,0
GBRTENW,2020,51,b,60,1842,2051,3738,5320,13011,0.000290454070965772,0.00253377685708672,0.0178986025734443,0.0530501020562682,0.18555745918348,0.0113408045199386,0,0,0
GBRTENW,2020,52,m,29,975,1090,1854,1988,5936,0.000273771203085103,0.00268100452477943,0.0197711701988162,0.0578083818110421,0.186203853592645,0.0104603496660851,0,0,0
GBRTENW,2020,52,f,22,621,793,1474,2674,5584,0.000218589575007567,0.00170929194483718,0.0133368823896356,0.0383951962856079,0.148605967801549,0.00963095946861248,0,0,0
GBRTENW,2020,52,b,51,1596,1883,3328,4662,11520,0.000246885960320906,0.00219538971982107,0.0164325054343226,0.0472313375182612,0.162606931337102,0.0100412011428555,0,0,0
GBRTENW,2020,53,m,25,749,945,1590,1816,5125,0.000236009657831986,0.00205956142467671,0.017141060401726,0.0495767675725766,0.170093661028291,0.00903121496608595,0,0,0
GBRTENW,2020,53,f,21,517,664,1323,2419,4944,0.000208653685234496,0.0014230337125295,0.0111673264901866,0.0344619027719533,0.134434493684348,0.00852712457249644,0,0,0
GBRTENW,2020,53,b,46,1266,1609,2913,4235,10069,0.000222681454407092,0.00174145575519641,0.0140413708145646,0.0413416124371078,0.147713503692112,0.00877646304751836,0,0,0
GBRTENW,2021,1,m,33,1388,1613,2877,3011,8922,0.000312668291831188,0.003812783529566,0.0291212230199772,0.0884261277011059,0.276789611860459,0.0156971136066446,0,0,0
GBRTENW,2021,1,f,31,893,1232,2392,4281,8829,0.000309179173672568,0.00245754091902888,0.0206060236644604,0.0615217643822985,0.236648926525245,0.0152120320629845,0,0,0
GBRTENW,2021,1,b,64,2281,2845,5269,7292,17751,0.000310968469536963,0.00313578369643445,0.024701005037097,0.073778797103664,0.251722681127098,0.0154520369485476,0,0,0
GBRTENW,2021,2,m,39,1518,1775,2837,3038,9207,0.000369517072164132,0.00416988861518817,0.0320459831744944,0.087196706391393,0.279271617679201,0.01619853451876,0,0,0
GBRTENW,2021,2,f,22,970,1169,2447,4227,8835,0.00021941747809021,0.00266944534317807,0.0195523065452551,0.0629363534462728,0.233663866484983,0.0152223698353684,0,0,0
GBRTENW,2021,2,b,61,2488,2944,5284,7265,18042,0.000296391822527417,0.0034203550358303,0.02556054791888,0.0739888335349707,0.250790630607292,0.0157053490296714,0,0,0
GBRTENW,2021,3,m,31,1609,1741,2965,3194,9540,0.000293718698386874,0.0044198621751237,0.0314321446235463,0.0911308545824745,0.293612095743044,0.0167844052687054,0,0,0
GBRTENW,2021,3,f,34,1009,1226,2359,4508,9136,0.000339099738866688,0.00277677355800688,0.0205056696531076,0.060673010943914,0.249197234472274,0.01574098141663,0,0,0
GBRTENW,2021,3,b,65,2618,2967,5324,7702,18676,0.000315827351873478,0.00359907133593397,0.0257602396994962,0.0745489306851218,0.265876040872314,0.0162572385809856,0,0,0
GBRTENW,2021,4,m,47,1581,1788,2786,3125,9327,0.000445315445941389,0.00434294723360507,0.0322806861498569,0.0856291942215089,0.287269191984037,0.0164096591133349,0,0,0
GBRTENW,2021,4,f,31,962,1146,2484,4498,9121,0.000309179173672568,0.00264742929911062,0.0191676161684023,0.06388798608931,0.248644445575929,0.0157151369856701,0,0,0
GBRTENW,2021,4,b,78,2543,2934,5270,7623,18448,0.000378992822248173,0.00349596577818185,0.0254737254055686,0.0737927995324178,0.263148930092138,0.0160587672596928,0,0,0
GBRTENW,2021,5,m,36,1469,1603,2674,2865,8647,0.00034109268199766,0.00403528746753058,0.0289406822696983,0.0821868145543126,0.263368395210965,0.0152132864107438,0,0,0
GBRTENW,2021,5,f,21,922,1087,2233,4282,8545,0.000209443956358837,0.00253734907877338,0.0181808017234322,0.0574323159973548,0.23670420541488,0.0147227108368108,0,0,0
GBRTENW,2021,5,b,57,2391,2690,4907,7147,17192,0.000276956293181357,0.00328700518113756,0.0233552560807701,0.0687099178947958,0.246717224631839,0.0149654340160797,0,0,0
GBRTENW,2021,6,m,36,1464,1500,2406,2440,7846,0.00034109268199766,0.00402155265654512,0.0270811125418263,0.0739496917792356,0.224299785101136,0.0138040297419562,0,0,0
GBRTENW,2021,6,f,36,874,974,1980,3644,7508,0.000359046782329434,0.00240525281436869,0.0162908011762861,0.0509252063030732,0.201436273828076,0.0129359991764512,0,0,0
GBRTENW,2021,6,b,72,2338,2474,4386,6084,15354,0.000349839528229083,0.00321414392032606,0.0214798897932436,0.0614146525140767,0.210022050463147,0.0133654766102192,0,0,0
GBRTENW,2021,7,m,31,1331,1346,2137,2182,7027,0.000293718698386874,0.00365620668433166,0.0243007849875321,0.0656818334714158,0.200582840610934,0.0123631043839825,0,0,0
GBRTENW,2021,7,f,25,849,966,1814,3128,6782,0.000249338043284329,0.00233645267665792,0.0161569958278156,0.0466557193099873,0.17291236677668,0.0116851287179931,0,0,0
GBRTENW,2021,7,b,56,2180,2312,3951,5310,13809,0.000272097410844842,0.00299693487866159,0.0200733650775987,0.0553235960061826,0.18330326889535,0.0120205722619849,0,0,0
GBRTENW,2021,8,m,44,1197,1240,1937,2002,6420,0.000416891055774918,0.00328811374992111,0.0223870530345764,0.059534726922851,0.184036135152653,0.0112951658097577,0,0,0
GBRTENW,2021,8,f,35,747,913,1573,2926,6194,0.000349073260598061,0.00205574811479796,0.0152705353941984,0.0404572472296637,0.161746031070513,0.0106720270243658,0,0,0
GBRTENW,2021,8,b,79,1944,2153,3510,4928,12614,0.000383851704584688,0.00267249605693493,0.0186928871159472,0.0491485249257659,0.170116480059564,0.0109803388017002,0,0,0
GBRTENW,2021,9,m,34,1188,1174,1756,1787,5939,0.000322143088553345,0.00326339109014727,0.021195484082736,0.0539715954963997,0.164272014744152,0.0104489080598366,0,0,0
GBRTENW,2021,9,f,29,709,819,1486,2610,5653,0.000289232130209822,0.00195117190547758,0.0136983225496697,0.0382196245284681,0.144277901946015,0.0097399045477462,0,0,0
GBRTENW,2021,9,b,63,1897,1993,3242,4397,11592,0.000306109587200448,0.0026078832407436,0.0173037269029646,0.045395874019753,0.151786153170029,0.0100906998088876,0,0,0
GBRTENW,2021,10,m,48,1160,1078,1651,1639,5576,0.000454790242663546,0.00318647614862864,0.0194622928800591,0.0507443645584032,0.150666945811788,0.00981025616124752,0,0,0
GBRTENW,2021,10,f,33,700,751,1448,2479,5411,0.000329126217135315,0.0019264038559017,0.0125609770876703,0.0372422720842677,0.137036367403897,0.00932294772826016,0,0,0
GBRTENW,2021,10,b,81,1860,1829,3099,4118,10987,0.000393569469257718,0.00255701783225255,0.0158798376846574,0.0433935267079625,0.142154964465358,0.00956405441686062,0,0,0
GBRTENW,2021,11,m,27,1095,1052,1528,1557,5259,0.000255819511498245,0.00300792360581756,0.0189928869293341,0.0469638940310358,0.143129002214126,0.00925253535724546,0,0,0
GBRTENW,2021,11,f,39,664,736,1359,2254,5052,0.000388967347523554,0.00182733165759818,0.0123100920592881,0.0349532097807457,0.124598617236137,0.00870440434728707,0,0,0
GBRTENW,2021,11,b,66,1759,1788,2887,3811,10311,0.000320686234209993,0.0024181690144797,0.0155238653800807,0.0404250118121613,0.131557204851258,0.00897560435899243,0,0,0
GBRTENW,2021,12,m,38,1024,1006,1498,1545,5111,0.000360042275441974,0.00281288928982391,0.0181623994780515,0.046041828048751,0.142025888516908,0.00899214835726974,0,0,0
GBRTENW,2021,12,f,35,641,680,1274,2304,4934,0.000349073260598061,0.00176403553090427,0.0113734546199944,0.0327670266818764,0.127362561717861,0.00850109482373602,0,0,0
GBRTENW,2021,12,b,73,1665,1686,2772,3849,10045,0.000354698410565598,0.00228894338209704,0.0146382757443042,0.0388147325054767,0.132868979656912,0.00874405448415081,0,0,0
GBRTENW,2021,13,m,30,852,775,1227,1246,4130,0.000284243901664717,0.0023404117919238,0.0139919081466102,0.0377124986754456,0.114539972227875,0.00726620479661984,0,0,0
GBRTENW,2021,13,f,20,542,590,1079,1840,4071,0.000199470434627463,0.0014915869855696,0.00986814444970103,0.0277516654550586,0.101713156927459,0.00701417856251102,0,0,0
GBRTENW,2021,13,b,50,1394,1365,2306,3086,8201,0.000242944116825752,0.00191638863341939,0.0118512730670079,0.0322896007062154,0.106529922374962,0.00713887414878255,0,0,0
GBRTENW,2021,14,m,30,891,897,1413,1345,4576,0.000284243901664717,0.00244754331761045,0.0161945053000121,0.0434293077656109,0.123640660229929,0.00805088453978993,0,0,0
GBRTENW,2021,14,f,25,594,617,1194,2092,4522,0.000249338043284329,0.00163469127200801,0.010319737500789,0.0307094425888229,0.11564343711535,0.00779123445337136,0,0,0
GBRTENW,2021,14,b,55,1485,1514,2607,3437,9098,0.000267238528508327,0.00204149004349196,0.0131449285153479,0.036504331761103,0.118646579132452,0.00791970211018457,0,0,0
GBRTENW,2021,15,m,30,891,897,1413,1345,4576,0.000284243901664717,0.00244754331761045,0.0161945053000121,0.0434293077656109,0.123640660229929,0.00805088453978993,0,0,0
GBRTENW,2021,15,f,25,594,617,1194,2092,4522,0.000249338043284329,0.00163469127200801,0.010319737500789,0.0307094425888229,0.11564343711535,0.00779123445337136,0,0,0
GBRTENW,2021,15,b,55,1485,1514,2607,3437,9098,0.000267238528508327,0.00204149004349196,0.0131449285153479,0.036504331761103,0.118646579132452,0.00791970211018457,0,0,0
GBRTENW,2021,16,m,29,1075,954,1489,1456,5003,0.000274769104942559,0.00295298436187568,0.0172235875766015,0.0457652082540656,0.133844461929202,0.00880213622215232,0,0,0
GBRTENW,2021,16,f,27,644,721,1292,2254,4938,0.000269285086747076,0.00177229154742956,0.0120592070309058,0.0332299831028134,0.124598617236137,0.00850798667199199,0,0,0
GBRTENW,2021,16,b,56,1719,1675,2781,3710,9941,0.000272097410844842,0.00236317938367857,0.0145427709796617,0.0389407543642607,0.128070645499388,0.00865352370601724,0,0,0
GBRTENW,2021,17,m,24,947,983,1512,1543,5009,0.000227395121331773,0.00260137320064769,0.0177471557524101,0.0464721255071506,0.141842036234038,0.00881269245188106,0,0,0
GBRTENW,2021,17,f,22,611,673,1255,2122,4683,0.00021941747809021,0.00168147536565134,0.0112563749400827,0.0322783504597762,0.117301803804385,0.00806863134567406,0,0,0
GBRTENW,2021,17,b,46,1558,1656,2767,3665,9692,0.000223508587479692,0.00214184611970402,0.01437780820437,0.0387447203617078,0.126517227966376,0.00843677213144745,0,0,0
GBRTENW,2021,18,m,32,796,817,1272,1244,4161,0.000303193495109031,0.00218658190888655,0.0147501792977814,0.0390955976488727,0.114356119945005,0.00732074531688503,0,0,0
GBRTENW,2021,18,f,25,482,553,1022,1743,3825,0.000249338043284329,0.00132646665506374,0.00924929471302486,0.026285636788758,0.0963511046329134,0.00659032989476901,0,0,0
GBRTENW,2021,18,b,57,1278,1370,2294,2987,7986,0.000276956293181357,0.00175691870409611,0.0118946843236636,0.0321215715611701,0.103112403802337,0.00695171917475643,0,0,0
GBRTENW,2021,19,m,35,1014,1021,1535,1543,5148,0.000331617885275503,0.00278541966785297,0.0184332106034697,0.0471790427602355,0.141842036234038,0.00905724510726367,0,0,0
GBRTENW,2021,19,f,32,589,698,1344,2353,5016,0.000319152695403941,0.00162093124446586,0.0116745166540531,0.0345674127632982,0.130071227309951,0.00864237771298336,0,0,0
GBRTENW,2021,19,b,67,1603,1719,2879,3896,10164,0.000325545116546508,0.00220370945435529,0.0149247900382319,0.0403129923821311,0.134491437969168,0.00884764258605364,0,0,0
GBRTENW,2021,20,m,44,1059,927,1554,1517,5101,0.000416891055774918,0.00290903296672218,0.0167361275508486,0.0477630178823492,0.139451956556731,0.00897455464105516,0,0,0
GBRTENW,2021,20,f,26,640,668,1284,2141,4759,0.000259311565015702,0.00176128352539584,0.0111727465972886,0.0330242246935081,0.11835210270744,0.00819957646253744,0,0,0
GBRTENW,2021,20,b,70,1699,1595,2838,3658,9860,0.000340121763556053,0.002335684568278,0.0138481908731704,0.0397388928032261,0.126275585239019,0.00858301415766321,0,0,0
GBRTENW,2021,21,m,42,990,929,1497,1447,4905,0.000397941462330603,0.00271949257512272,0.0167722357009044,0.0460110925160082,0.133017126656288,0.00862971780324947,0,0,0
GBRTENW,2021,21,f,25,624,671,1249,2154,4723,0.000249338043284329,0.00171725143726094,0.0112229236029651,0.0321240316527972,0.119070728272688,0.00813754982823373,0,0,0
GBRTENW,2021,21,b,67,1614,1600,2746,3601,9628,0.000325545116546508,0.0022188316028256,0.0138916021298261,0.0384506693578784,0.124307923030538,0.00838106088336525,0,0,0
GBRTENW,2021,22,m,36,813,741,1237,1237,4064,0.00034109268199766,0.00223328026623714,0.0133780695956622,0.0380198540028738,0.113712636954961,0.00715008626960364,0,0,0
GBRTENW,2021,22,f,23,466,535,986,1704,3714,0.000229390999821583,0.00128243456692885,0.00894823267896619,0.0253597239468839,0.0941952279371684,0.00639908110566591,0,0,0
GBRTENW,2021,22,b,59,1279,1276,2223,2941,7778,0.000286674057854387,0.00175829344486614,0.0110785526985363,0.0311273991196517,0.101524465879703,0.0067706576184893,0,0,0
GBRTENW,2021,23,m,40,1023,981,1597,1523,5164,0.000378991868886289,0.00281014232762681,0.0177110476023544,0.0490846457902906,0.14000351340534,0.00908539505320699,0,0,0
GBRTENW,2021,23,f,42,615,712,1343,2328,5040,0.000418887912717673,0.00169248338768507,0.0119086760138765,0.034541692962135,0.128689255069089,0.00868372880251917,0,0,0
GBRTENW,2021,23,b,82,1638,1693,2940,3851,10204,0.000398428351594233,0.00225182538130628,0.0146990515036222,0.0411671405361116,0.132938020436157,0.00888246211610501,0,0,0
GBRTENW,2021,24,m,34,957,934,1475,1358,4758,0.000322143088553345,0.00262884282261863,0.0168625060760438,0.0453349107956661,0.124835700068583,0.00837109017489521,0,0,0
GBRTENW,2021,24,f,30,657,681,1230,2103,4701,0.000299205651941195,0.00180806761903917,0.0113901802885532,0.031635355430697,0.116251504901329,0.00809964466282591,0,0,0
GBRTENW,2021,24,b,64,1614,1615,2705,3461,9459,0.000310968469536963,0.0022188316028256,0.0140218358997932,0.0378765697789734,0.119475068483391,0.00823394836889821,0,0,0
GBRTENW,2021,25,m,24,900,899,1315,1314,4452,0.000227395121331773,0.00247226597738429,0.0162306134500679,0.0404172255568142,0.120790949845448,0.00783272245872919,0,0,0
GBRTENW,2021,25,f,27,526,639,1203,1843,4238,0.000269285086747076,0.00144755489743471,0.010687702209083,0.0309409207992914,0.101878993596362,0.00730191322719766,0,0,0
GBRTENW,2021,25,b,51,1426,1538,2518,3157,8690,0.000247802999162267,0.00196038033806029,0.0133533025472953,0.0352581156020167,0.108980870038158,0.00756454290366058,0,0,0
GBRTENW,2021,26,m,23,928,920,1404,1289,4564,0.000217920324609616,0.00254918091890291,0.0166097490256534,0.0431526879709255,0.118492796309575,0.00802977208033244,0,0,0
GBRTENW,2021,26,f,19,580,588,1163,1894,4244,0.00018949691289609,0.00159616319488998,0.0098346931125834,0.0299121287527647,0.104698216967721,0.00731225099958162,0,0,0
GBRTENW,2021,26,b,42,1508,1508,2567,3183,8808,0.000204073058133632,0.00207310908120261,0.0130928350073611,0.0359442346109519,0.109878400168343,0.00766726051731213,0,0,0
GBRTENW,2021,27,m,34,957,971,1523,1466,4951,0.000322143088553345,0.00262884282261863,0.0175305068520755,0.0468102163673216,0.134763723343551,0.00871064889783652,0,0,0
GBRTENW,2021,27,f,33,631,701,1308,2128,4801,0.000329126217135315,0.00173651547581996,0.0117246936597295,0.0336414999214241,0.117633477142191,0.0082719408692251,0,0,0
GBRTENW,2021,27,b,67,1588,1672,2831,3594,9752,0.000325545116546508,0.00218308834280487,0.0145167242256683,0.0396408758019497,0.12406628030318,0.00848900142652451,0,0,0
GBRTENW,2021,28,m,36,981,958,1490,1462,4927,0.00034109268199766,0.00269476991534888,0.017295803876713,0.0457959437868084,0.134396018777812,0.00866842397892154,0,0,0
GBRTENW,2021,28,f,24,653,701,1239,2153,4770,0.000239364521552956,0.00179705959700544,0.0117246936597295,0.0318668336411655,0.119015449383054,0.00821852904524135,0,0,0
GBRTENW,2021,28,b,60,1634,1659,2729,3615,9697,0.000291532940190902,0.00224632641822617,0.0144038549583634,0.0382126280690641,0.124791208485252,0.00844112457270387,0,0,0
GBRTENW,2021,29,m,37,964,961,1465,1515,4942,0.000350567478719817,0.00264807155799829,0.0173499661017967,0.0450275554682378,0.139268104273861,0.00869481455324341,0,0,0
GBRTENW,2021,29,f,29,618,677,1273,2205,4802,0.000289232130209822,0.00170073940421036,0.011323277614318,0.0327413068807132,0.121889951644047,0.0082736638312891,0,0,0
GBRTENW,2021,29,b,66,1582,1638,2738,3720,9744,0.000320686234209993,0.0021748398981847,0.0142215276804095,0.0383386499278482,0.128415849395612,0.00848203752051423,0,0,0
GBRTENW,2021,30,m,42,1013,983,1588,1534,5160,0.000397941462330603,0.00278267270565588,0.0177471557524101,0.0488080259956052,0.141014700961124,0.00907835756672116,0,0,0
GBRTENW,2021,30,f,25,628,706,1349,2267,4975,0.000249338043284329,0.00172825945929467,0.0118083220025236,0.034696011769114,0.125317242801385,0.00857173626835969,0,0,0
GBRTENW,2021,30,b,67,1641,1689,2937,3801,10135,0.000325545116546508,0.00225594960361636,0.0146643224982977,0.0411251332498503,0.131212000955033,0.00882239842676639,0,0,0
GBRTENW,2021,31,m,26,1045,1000,1544,1502,5117,0.000246344714776088,0.00287057549596287,0.0180540750278842,0.047455662554921,0.138073064435207,0.00900270458699848,0,0,0
GBRTENW,2021,31,f,27,669,734,1347,2293,5070,0.000269285086747076,0.00184109168514034,0.0122766407221704,0.0346445721667877,0.126754493931882,0.00873541766443892,0,0,0
GBRTENW,2021,31,b,53,1714,1734,2891,3795,10187,0.000257520763835297,0.00235630567982843,0.015055023808199,0.0404810215271764,0.131004878617298,0.00886766381583318,0,0,0
GBRTENW,2021,32,m,33,1029,1021,1559,1593,5235,0.000312668291831188,0.00282662410080937,0.0184332106034697,0.0479166955460633,0.146438343305783,0.00921031043833048,0,0,0
GBRTENW,2021,32,f,31,650,761,1369,2326,5137,0.000309179173672568,0.00178880358048015,0.0127282337732584,0.0352104077923774,0.12857869728982,0.00885085612272638,0,0,0
GBRTENW,2021,32,b,64,1679,1782,2928,3919,10372,0.000310968469536963,0.00230818975287744,0.0154717718720938,0.0409991113910663,0.135285406930485,0.00902870414232077,0,0,0
GBRTENW,2021,33,m,32,970,979,1550,1601,5132,0.000303193495109031,0.00266455333118085,0.0176749394522986,0.0476400757513779,0.147173752437262,0.00902909516132035,0,0,0
GBRTENW,2021,33,f,22,618,707,1345,2189,4881,0.00021941747809021,0.00170073940421036,0.0118250476710824,0.0345931325644613,0.121005489409895,0.00840977783434445,0,0,0
GBRTENW,2021,33,b,54,1588,1686,2895,3790,10013,0.000262379646171812,0.00218308834280487,0.0146382757443042,0.0405370312421915,0.130832276669186,0.00871619886010971,0,0,0
GBRTENW,2021,34,m,39,1042,1026,1587,1537,5231,0.000369517072164132,0.00286233460937159,0.0185234809786092,0.0487772904628624,0.141290479385429,0.00920327295184465,0,0,0
GBRTENW,2021,34,f,19,615,764,1348,2291,5037,0.00018949691289609,0.00169248338768507,0.0127784107789349,0.0346702919679508,0.126643936152613,0.00867855991632719,0,0,0
GBRTENW,2021,34,b,58,1657,1790,2935,3828,10268,0.000281815175517872,0.00227794545593682,0.0155412298827429,0.0410971283923427,0.13214405147484,0.00893817336418721,0,0,0
GBRTENW,2021,35,m,26,823,908,1339,1348,4444,0.000246344714776088,0.00226074988820808,0.0163931001253188,0.0411548783426419,0.123916438654234,0.00781864748575753,0,0,0
GBRTENW,2021,35,f,23,581,613,1187,1949,4353,0.000229390999821583,0.00159891520039841,0.0102528348265538,0.0305294039806807,0.107738555897618,0.00750005386455673,0,0,0
GBRTENW,2021,35,b,49,1404,1521,2526,3297,8797,0.000238085234489237,0.00193013604111967,0.0132057042746659,0.0353701350320469,0.113813724585305,0.007657685146548,0,0,0
GBRTENW,2021,36,m,30,1093,1139,1748,1672,5682,0.000284243901664717,0.00300242968142337,0.0205635914567601,0.0537257112344571,0.153700508479139,0.00999674955312202,0,0,0
GBRTENW,2021,36,f,29,675,780,1478,2391,5353,0.000289232130209822,0.00185760371819093,0.0130460214758759,0.0380138661191627,0.132171825116062,0.00922301592854863,0,0,0
GBRTENW,2021,36,b,59,1768,1919,3226,4063,11035,0.000286674057854387,0.00243054168140995,0.0166612403044602,0.0451718351596925,0.140256343036122,0.00960583785292226,0,0,0
GBRTENW,2021,37,m,34,1028,1048,1693,1724,5527,0.000322143088553345,0.00282387713861228,0.0189206706292226,0.0520352569336018,0.158480667833753,0.0097240469517961,0,0,0
GBRTENW,2021,37,f,22,658,843,1511,2448,5482,0.00021941747809021,0.0018108196245476,0.0140997385950813,0.0388626195575473,0.135322721825228,0.00944527803480359,0,0,0
GBRTENW,2021,37,b,56,1686,1891,3204,4172,11009,0.000272097410844842,0.00231781293826764,0.0164181372671882,0.0448637817271094,0.144019065504972,0.00958320515838887,0,0,0
GBRTENW,2021,38,m,38,1026,1089,1735,1574,5462,0.000360042275441974,0.00281838321421809,0.0196608877053659,0.0533261493088004,0.14469174661852,0.00960968779640135,0,0,0
GBRTENW,2021,38,f,24,705,780,1358,2355,5222,0.000239364521552956,0.00194016388344386,0.0130460214758759,0.0349274899795825,0.13018178508922,0.00899730789816569,0,0,0
GBRTENW,2021,38,b,62,1731,1869,3093,3929,10684,0.000301250704863932,0.00237967627291891,0.0162271277379031,0.0433095121354399,0.13563061082671,0.00930029647672147,0,0,0
